CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,Value Segment,RFM Customer Segments
15817,872,3,"508,44999999999993",3,1,1,5,Low-Value,At Risk Customers
15819,17,3,"195,0",5,1,1,7,Mid-Value,Potential Loyalists
15820,1466,1,"139,2",1,1,1,3,Low-Value,Lost
15822,1526,1,"16,3",1,1,1,3,Low-Value,Lost
15826,643,3,"134,5",4,1,1,6,Mid-Value,Potential Loyalists
15827,369,3,"82,85",4,1,1,6,Mid-Value,Potential Loyalists
15828,1729,2,"106,9",1,1,1,3,Low-Value,Lost
15830,200,1,"116,0",5,1,1,7,Mid-Value,Potential Loyalists
15832,172,1,"557,8",5,1,1,7,Mid-Value,Potential Loyalists
15833,1243,1,"103,5",2,1,1,4,Low-Value,Can't Lose
15835,1153,3,"58,45",2,1,1,4,Low-Value,Can't Lose
15837,470,1,"88,7",4,1,1,6,Mid-Value,Potential Loyalists
15838,1586,1,"72,7",1,1,1,3,Low-Value,Lost
15839,601,4,"145,25",4,1,1,6,Mid-Value,Potential Loyalists
15840,159,12,"813,15",5,3,2,10,High-Value,Champions
15842,1498,2,"177,65",1,1,1,3,Low-Value,Lost
15844,416,3,"115,45",4,1,1,6,Mid-Value,Potential Loyalists
15846,726,1,"234,4",4,1,1,6,Mid-Value,Potential Loyalists
15847,120,4,"355,59999999999997",5,1,1,7,Mid-Value,Potential Loyalists
15848,162,1,"103,4",5,1,1,7,Mid-Value,Potential Loyalists
15850,663,1,"26,75",4,1,1,6,Mid-Value,Potential Loyalists
15851,73,2,"117,6",5,1,1,7,Mid-Value,Potential Loyalists
15852,1291,1,"70,3",2,1,1,4,Low-Value,Can't Lose
15853,467,5,"345,59999999999997",4,1,1,6,Mid-Value,Potential Loyalists
15856,42,13,"884,9",5,3,2,10,High-Value,Champions
15861,27,6,"130,1",5,1,1,7,Mid-Value,Potential Loyalists
15862,1787,1,"58,4",1,1,1,3,Low-Value,Lost
15865,757,2,"85,0",3,1,1,5,Low-Value,At Risk Customers
15866,169,2,"84,3",5,1,1,7,Mid-Value,Potential Loyalists
15868,237,6,"199,15",5,1,1,7,Mid-Value,Potential Loyalists
15869,201,8,"418,5",5,2,1,8,High-Value,Potential Loyalists
15870,98,9,"796,95",5,2,2,9,High-Value,Champions
15871,31,2,"44,8",5,1,1,7,Mid-Value,Potential Loyalists
15872,63,7,"459,1",5,2,1,8,High-Value,Potential Loyalists
15875,493,1,"36,4",4,1,1,6,Mid-Value,Potential Loyalists
15877,229,3,"183,45",5,1,1,7,Mid-Value,Potential Loyalists
15878,19,1,"83,4",5,1,1,7,Mid-Value,Potential Loyalists
15880,1674,1,"11,0",1,1,1,3,Low-Value,Lost
15883,0,7,"380,84999999999997",5,2,1,8,High-Value,Potential Loyalists
15884,819,4,"182,5",3,1,1,5,Low-Value,At Risk Customers
15885,1005,1,"12,55",3,1,1,5,Low-Value,At Risk Customers
15887,69,2,"132,25",5,1,1,7,Mid-Value,Potential Loyalists
15888,379,9,"530,5",4,2,1,7,Mid-Value,Potential Loyalists
15889,1577,1,"297,1",1,1,1,3,Low-Value,Lost
15891,3,1,"33,1",5,1,1,7,Mid-Value,Potential Loyalists
15892,1526,1,"38,8",1,1,1,3,Low-Value,Lost
15893,875,1,"40,4",3,1,1,5,Low-Value,At Risk Customers
15895,211,3,"315,3",5,1,1,7,Mid-Value,Potential Loyalists
15896,972,3,"192,95000000000002",3,1,1,5,Low-Value,At Risk Customers
15897,1107,4,"147,55",2,1,1,4,Low-Value,Can't Lose
15899,1081,1,"161,2",3,1,1,5,Low-Value,At Risk Customers
15903,518,1,"124,2",4,1,1,6,Mid-Value,Potential Loyalists
15904,942,4,"244,34999999999997",3,1,1,5,Low-Value,At Risk Customers
15905,735,5,"923,9000000000001",3,1,2,6,Mid-Value,Potential Loyalists
15906,811,2,"99,25",3,1,1,5,Low-Value,At Risk Customers
15908,1028,2,"51,35",3,1,1,5,Low-Value,At Risk Customers
15909,434,2,"173,4",4,1,1,6,Mid-Value,Potential Loyalists
15910,123,4,"133,45",5,1,1,7,Mid-Value,Potential Loyalists
15913,973,2,"36,8",3,1,1,5,Low-Value,At Risk Customers
15915,3,1,"46,9",5,1,1,7,Mid-Value,Potential Loyalists
15917,91,11,"511,1",5,2,1,8,High-Value,Potential Loyalists
15918,164,2,"312,70000000000005",5,1,1,7,Mid-Value,Potential Loyalists
15919,1111,1,"124,5",2,1,1,4,Low-Value,Can't Lose
15922,42,6,"168,25",5,1,1,7,Mid-Value,Potential Loyalists
15923,447,5,"264,3",4,1,1,6,Mid-Value,Potential Loyalists
15924,302,3,"109,3",5,1,1,7,Mid-Value,Potential Loyalists
15925,1100,2,"571,0",2,1,1,4,Low-Value,Can't Lose
15927,1176,2,"174,4",2,1,1,4,Low-Value,Can't Lose
15928,1114,3,"191,75",2,1,1,4,Low-Value,Can't Lose
15929,82,6,"716,85",5,1,2,8,High-Value,Potential Loyalists
15930,482,6,"362,45",4,1,1,6,Mid-Value,Potential Loyalists
15931,321,8,"461,4",5,2,1,8,High-Value,Potential Loyalists
15932,1014,3,"85,94999999999999",3,1,1,5,Low-Value,At Risk Customers
15934,32,10,"502,7",5,2,1,8,High-Value,Potential Loyalists
15935,213,7,"691,1",5,2,2,9,High-Value,Champions
15937,188,1,"77,2",5,1,1,7,Mid-Value,Potential Loyalists
15939,53,6,"203,4",5,1,1,7,Mid-Value,Potential Loyalists
15940,223,3,"160,9",5,1,1,7,Mid-Value,Potential Loyalists
15941,11,3,"144,35",5,1,1,7,Mid-Value,Potential Loyalists
15943,270,5,"288,75",5,1,1,7,Mid-Value,Potential Loyalists
15945,793,6,"259,45",3,1,1,5,Low-Value,At Risk Customers
15946,58,1,"19,45",5,1,1,7,Mid-Value,Potential Loyalists
15948,901,8,"1038,25",3,2,2,7,Mid-Value,Potential Loyalists
15950,585,4,"299,65",4,1,1,6,Mid-Value,Potential Loyalists
15951,2,8,"386,15",5,2,1,8,High-Value,Potential Loyalists
15952,166,4,"162,85",5,1,1,7,Mid-Value,Potential Loyalists
15953,1218,2,"109,1",2,1,1,4,Low-Value,Can't Lose
15954,1302,2,"134,9",2,1,1,4,Low-Value,Can't Lose
15956,978,2,"396,3",3,1,1,5,Low-Value,At Risk Customers
15958,415,7,"744,9",4,2,2,8,High-Value,Potential Loyalists
15959,920,1,"43,6",3,1,1,5,Low-Value,At Risk Customers
15961,23,2,"254,5",5,1,1,7,Mid-Value,Potential Loyalists
15963,1405,2,"286,85",2,1,1,4,Low-Value,Can't Lose
15966,1002,3,"297,25",3,1,1,5,Low-Value,At Risk Customers
15971,1392,1,"245,8",2,1,1,4,Low-Value,Can't Lose
15972,592,6,"491,70000000000005",4,1,1,6,Mid-Value,Potential Loyalists
15974,1091,2,"182,85",3,1,1,5,Low-Value,At Risk Customers
15975,113,3,"71,55",5,1,1,7,Mid-Value,Potential Loyalists
15977,428,2,"110,05000000000001",4,1,1,6,Mid-Value,Potential Loyalists
15978,123,1,"92,4",5,1,1,7,Mid-Value,Potential Loyalists
15979,790,2,"37,45",3,1,1,5,Low-Value,At Risk Customers
15980,935,2,"17,6",3,1,1,5,Low-Value,At Risk Customers
15981,474,4,"352,65",4,1,1,6,Mid-Value,Potential Loyalists
15984,49,3,"95,0",5,1,1,7,Mid-Value,Potential Loyalists
15986,24,2,"124,95",5,1,1,7,Mid-Value,Potential Loyalists
15987,186,1,"23,25",5,1,1,7,Mid-Value,Potential Loyalists
15989,969,2,"59,55",3,1,1,5,Low-Value,At Risk Customers
15990,1118,1,"4,4",2,1,1,4,Low-Value,Can't Lose
15991,103,4,"147,65",5,1,1,7,Mid-Value,Potential Loyalists
15992,84,5,"185,6",5,1,1,7,Mid-Value,Potential Loyalists
15993,61,5,"149,89999999999998",5,1,1,7,Mid-Value,Potential Loyalists
15994,159,4,"291,7",5,1,1,7,Mid-Value,Potential Loyalists
15995,17,3,"146,6",5,1,1,7,Mid-Value,Potential Loyalists
15999,1466,2,"167,75",1,1,1,3,Low-Value,Lost
16002,1683,1,"146,10000000000002",1,1,1,3,Low-Value,Lost
16003,1722,1,"7,25",1,1,1,3,Low-Value,Lost
16004,367,5,"151,3",4,1,1,6,Mid-Value,Potential Loyalists
16006,206,6,"949,3",5,1,2,8,High-Value,Potential Loyalists
16007,536,8,"687,1500000000001",4,2,2,8,High-Value,Potential Loyalists
16009,1208,2,"68,5",2,1,1,4,Low-Value,Can't Lose
16011,42,3,"99,9",5,1,1,7,Mid-Value,Potential Loyalists
16013,836,5,"464,65000000000003",3,1,1,5,Low-Value,At Risk Customers
16014,754,4,"249,2",3,1,1,5,Low-Value,At Risk Customers
16018,449,4,"609,6",4,1,1,6,Mid-Value,Potential Loyalists
16020,63,5,"490,9",5,1,1,7,Mid-Value,Potential Loyalists
16022,659,1,"79,0",4,1,1,6,Mid-Value,Potential Loyalists
16023,74,4,"80,3",5,1,1,7,Mid-Value,Potential Loyalists
16026,260,3,"332,9",5,1,1,7,Mid-Value,Potential Loyalists
16027,30,4,"243,64999999999998",5,1,1,7,Mid-Value,Potential Loyalists
16029,667,1,"9,85",4,1,1,6,Mid-Value,Potential Loyalists
16030,83,2,"47,900000000000006",5,1,1,7,Mid-Value,Potential Loyalists
16032,1710,2,"53,650000000000006",1,1,1,3,Low-Value,Lost
16033,540,4,"366,05",4,1,1,6,Mid-Value,Potential Loyalists
16035,271,4,"604,25",5,1,1,7,Mid-Value,Potential Loyalists
16036,1015,1,"31,55",3,1,1,5,Low-Value,At Risk Customers
16038,1666,1,"207,9",1,1,1,3,Low-Value,Lost
16039,780,4,"164,5",3,1,1,5,Low-Value,At Risk Customers
16040,131,5,"57,45",5,1,1,7,Mid-Value,Potential Loyalists
16041,257,5,"225,25",5,1,1,7,Mid-Value,Potential Loyalists
16042,239,7,"566,5",5,2,1,8,High-Value,Potential Loyalists
16043,416,2,"141,35",4,1,1,6,Mid-Value,Potential Loyalists
16044,1150,2,"98,9",2,1,1,4,Low-Value,Can't Lose
16048,270,1,"27,599999999999998",5,1,1,7,Mid-Value,Potential Loyalists
16050,970,1,"5,95",3,1,1,5,Low-Value,At Risk Customers
16052,1252,2,"90,75",2,1,1,4,Low-Value,Can't Lose
16053,633,2,"66,25",4,1,1,6,Mid-Value,Potential Loyalists
16054,1323,2,"216,5",2,1,1,4,Low-Value,Can't Lose
16056,45,5,"115,69999999999999",5,1,1,7,Mid-Value,Potential Loyalists
16059,1225,2,"111,10000000000001",2,1,1,4,Low-Value,Can't Lose
16061,1069,3,"86,8",3,1,1,5,Low-Value,At Risk Customers
16062,978,1,"8,75",3,1,1,5,Low-Value,At Risk Customers
16063,1103,2,"103,30000000000001",2,1,1,4,Low-Value,Can't Lose
16064,628,1,"251,7",4,1,1,6,Mid-Value,Potential Loyalists
16066,932,2,"135,04999999999998",3,1,1,5,Low-Value,At Risk Customers
16067,1729,1,"71,4",1,1,1,3,Low-Value,Lost
16068,152,3,"380,75",5,1,1,7,Mid-Value,Potential Loyalists
16070,1275,3,"687,7",2,1,2,5,Low-Value,At Risk Customers
16071,529,10,"670,0",4,2,2,8,High-Value,Potential Loyalists
16072,303,1,"29,15",5,1,1,7,Mid-Value,Potential Loyalists
16075,630,2,"16,3",4,1,1,6,Mid-Value,Potential Loyalists
16077,297,1,"9,9",5,1,1,7,Mid-Value,Potential Loyalists
16078,924,1,"19,3",3,1,1,5,Low-Value,At Risk Customers
16079,920,1,"117,8",3,1,1,5,Low-Value,At Risk Customers
16080,537,4,"156,4",4,1,1,6,Mid-Value,Potential Loyalists
16082,24,16,"823,95",5,3,2,10,High-Value,Champions
16083,652,3,"86,0",4,1,1,6,Mid-Value,Potential Loyalists
16085,158,1,"263,0",5,1,1,7,Mid-Value,Potential Loyalists
16086,346,5,"546,95",5,1,1,7,Mid-Value,Potential Loyalists
16087,1234,1,"37,3",2,1,1,4,Low-Value,Can't Lose
16088,49,2,"182,34999999999997",5,1,1,7,Mid-Value,Potential Loyalists
16089,11,6,"244,16000000000003",5,1,1,7,Mid-Value,Potential Loyalists
16090,126,5,"364,3",5,1,1,7,Mid-Value,Potential Loyalists
16092,596,1,"126,0",4,1,1,6,Mid-Value,Potential Loyalists
16095,581,3,"633,1500000000001",4,1,1,6,Mid-Value,Potential Loyalists
16096,142,8,"289,40000000000003",5,2,1,8,High-Value,Potential Loyalists
16097,584,2,"62,3",4,1,1,6,Mid-Value,Potential Loyalists
16098,579,1,"7,8",4,1,1,6,Mid-Value,Potential Loyalists
16099,441,2,"201,39999999999998",4,1,1,6,Mid-Value,Potential Loyalists
16100,731,1,"51,7",3,1,1,5,Low-Value,At Risk Customers
16102,186,9,"551,55",5,2,1,8,High-Value,Potential Loyalists
16103,964,1,"19,3",3,1,1,5,Low-Value,At Risk Customers
16104,1005,5,"115,95",3,1,1,5,Low-Value,At Risk Customers
16105,288,1,"24,6",5,1,1,7,Mid-Value,Potential Loyalists
16107,398,2,"44,25",4,1,1,6,Mid-Value,Potential Loyalists
16109,74,3,"139,7",5,1,1,7,Mid-Value,Potential Loyalists
16111,843,4,"100,0",3,1,1,5,Low-Value,At Risk Customers
16112,501,3,"96,2",4,1,1,6,Mid-Value,Potential Loyalists
16116,1242,3,"145,9",2,1,1,4,Low-Value,Can't Lose
16117,1125,1,"34,6",2,1,1,4,Low-Value,Can't Lose
16119,843,1,"51,15",3,1,1,5,Low-Value,At Risk Customers
16121,11,7,"438,4",5,2,1,8,High-Value,Potential Loyalists
16122,23,9,"1005,5",5,2,2,9,High-Value,Champions
16123,339,1,"487,0",5,1,1,7,Mid-Value,Potential Loyalists
16125,1159,2,"103,85",2,1,1,4,Low-Value,Can't Lose
16126,507,3,"101,9",4,1,1,6,Mid-Value,Potential Loyalists
16127,976,1,"52,7",3,1,1,5,Low-Value,At Risk Customers
16128,266,2,"33,3",5,1,1,7,Mid-Value,Potential Loyalists
16129,113,7,"957,85",5,2,2,9,High-Value,Champions
16132,518,3,"86,75",4,1,1,6,Mid-Value,Potential Loyalists
16133,1540,1,"22,05",1,1,1,3,Low-Value,Lost
16135,691,1,"86,4",4,1,1,6,Mid-Value,Potential Loyalists
16136,449,1,"66,35",4,1,1,6,Mid-Value,Potential Loyalists
16137,399,7,"263,25",4,2,1,7,Mid-Value,Potential Loyalists
16138,238,2,"50,25",5,1,1,7,Mid-Value,Potential Loyalists
16139,607,1,"160,9",4,1,1,6,Mid-Value,Potential Loyalists
16140,38,2,"309,45",5,1,1,7,Mid-Value,Potential Loyalists
16141,458,2,"28,35",4,1,1,6,Mid-Value,Potential Loyalists
16142,64,5,"171,05",5,1,1,7,Mid-Value,Potential Loyalists
16143,387,5,"284,15",4,1,1,6,Mid-Value,Potential Loyalists
16145,152,8,"827,6999999999999",5,2,2,9,High-Value,Champions
16146,1441,1,"97,95",2,1,1,4,Low-Value,Can't Lose
16149,1545,1,"105,3",1,1,1,3,Low-Value,Lost
16152,601,4,"196,3",4,1,1,6,Mid-Value,Potential Loyalists
16153,886,1,"9,7",3,1,1,5,Low-Value,At Risk Customers
16154,115,2,"169,2",5,1,1,7,Mid-Value,Potential Loyalists
16157,8,5,"217,75",5,1,1,7,Mid-Value,Potential Loyalists
16158,609,1,"36,25",4,1,1,6,Mid-Value,Potential Loyalists
16160,87,5,"534,9",5,1,1,7,Mid-Value,Potential Loyalists
16161,417,4,"231,9",4,1,1,6,Mid-Value,Potential Loyalists
16162,878,2,"56,8",3,1,1,5,Low-Value,At Risk Customers
16164,397,4,"119,25",4,1,1,6,Mid-Value,Potential Loyalists
16166,1252,2,"248,79999999999998",2,1,1,4,Low-Value,Can't Lose
16168,1200,2,"260,05",2,1,1,4,Low-Value,Can't Lose
16169,332,3,"172,5",5,1,1,7,Mid-Value,Potential Loyalists
16170,43,6,"624,5999999999999",5,1,1,7,Mid-Value,Potential Loyalists
16171,98,3,"349,75",5,1,1,7,Mid-Value,Potential Loyalists
16174,1759,1,"5,3",1,1,1,3,Low-Value,Lost
16175,1153,2,"58,2",2,1,1,4,Low-Value,Can't Lose
16176,778,7,"794,55",3,2,2,7,Mid-Value,Potential Loyalists
16177,693,3,"46,6",4,1,1,6,Mid-Value,Potential Loyalists
16178,67,6,"67,5",5,1,1,7,Mid-Value,Potential Loyalists
16180,95,1,"35,0",5,1,1,7,Mid-Value,Potential Loyalists
16183,73,5,"247,0",5,1,1,7,Mid-Value,Potential Loyalists
16184,98,6,"305,1",5,1,1,7,Mid-Value,Potential Loyalists
16185,1033,1,"69,25",3,1,1,5,Low-Value,At Risk Customers
16186,301,3,"119,05000000000001",5,1,1,7,Mid-Value,Potential Loyalists
16187,780,3,"333,1",3,1,1,5,Low-Value,At Risk Customers
16188,738,2,"209,60000000000002",3,1,1,5,Low-Value,At Risk Customers
16189,1411,1,"33,7",2,1,1,4,Low-Value,Can't Lose
16192,175,3,"91,55000000000001",5,1,1,7,Mid-Value,Potential Loyalists
16193,1049,5,"139,2",3,1,1,5,Low-Value,At Risk Customers
16194,488,7,"309,3",4,2,1,7,Mid-Value,Potential Loyalists
16195,8,1,"51,5",5,1,1,7,Mid-Value,Potential Loyalists
16196,567,13,"1377,85",4,3,3,10,High-Value,Champions
16197,60,3,"87,95",5,1,1,7,Mid-Value,Potential Loyalists
16202,567,4,"145,0",4,1,1,6,Mid-Value,Potential Loyalists
16203,210,6,"357,34999999999997",5,1,1,7,Mid-Value,Potential Loyalists
16204,1106,2,"44,849999999999994",2,1,1,4,Low-Value,Can't Lose
16206,10,1,"12,8",5,1,1,7,Mid-Value,Potential Loyalists
16208,763,4,"160,10000000000002",3,1,1,5,Low-Value,At Risk Customers
16209,111,2,"228,04999999999998",5,1,1,7,Mid-Value,Potential Loyalists
16210,420,3,"247,29999999999998",4,1,1,6,Mid-Value,Potential Loyalists
16213,3,5,"311,8",5,1,1,7,Mid-Value,Potential Loyalists
16215,550,6,"370,6",4,1,1,6,Mid-Value,Potential Loyalists
16216,97,3,"103,45",5,1,1,7,Mid-Value,Potential Loyalists
16217,189,3,"80,5",5,1,1,7,Mid-Value,Potential Loyalists
16218,328,3,"84,89999999999999",5,1,1,7,Mid-Value,Potential Loyalists
16219,894,1,"168,0",3,1,1,5,Low-Value,At Risk Customers
16220,1433,1,"9,5",2,1,1,4,Low-Value,Can't Lose
16221,159,1,"54,2",5,1,1,7,Mid-Value,Potential Loyalists
16222,908,2,"146,0",3,1,1,5,Low-Value,At Risk Customers
16223,913,2,"73,45",3,1,1,5,Low-Value,At Risk Customers
16224,1498,1,"34,45",1,1,1,3,Low-Value,Lost
16225,765,2,"61,9",3,1,1,5,Low-Value,At Risk Customers
16229,878,2,"58,95",3,1,1,5,Low-Value,At Risk Customers
16230,844,2,"58,7",3,1,1,5,Low-Value,At Risk Customers
16231,99,5,"164,5",5,1,1,7,Mid-Value,Potential Loyalists
16232,434,1,"0,8",4,1,1,6,Mid-Value,Potential Loyalists
16235,262,7,"1021,15",5,2,2,9,High-Value,Champions
16236,384,1,"244,5",4,1,1,6,Mid-Value,Potential Loyalists
16240,1170,2,"186,8",2,1,1,4,Low-Value,Can't Lose
16242,7,1,"48,1",5,1,1,7,Mid-Value,Potential Loyalists
16243,392,7,"349,75",4,2,1,7,Mid-Value,Potential Loyalists
16246,973,1,"16,3",3,1,1,5,Low-Value,At Risk Customers
16247,123,6,"393,75",5,1,1,7,Mid-Value,Potential Loyalists
16249,394,3,"187,29999999999998",4,1,1,6,Mid-Value,Potential Loyalists
16250,357,3,"237,85000000000002",5,1,1,7,Mid-Value,Potential Loyalists
16251,617,1,"183,89999999999998",4,1,1,6,Mid-Value,Potential Loyalists
16252,1096,3,"33,0",2,1,1,4,Low-Value,Can't Lose
16253,187,2,"385,9",5,1,1,7,Mid-Value,Potential Loyalists
16257,189,5,"497,2",5,1,1,7,Mid-Value,Potential Loyalists
16261,384,1,"56,7",4,1,1,6,Mid-Value,Potential Loyalists
16262,424,2,"70,6",4,1,1,6,Mid-Value,Potential Loyalists
16263,19,10,"566,8",5,2,1,8,High-Value,Potential Loyalists
16267,236,3,"67,0",5,1,1,7,Mid-Value,Potential Loyalists
16268,481,3,"161,35",4,1,1,6,Mid-Value,Potential Loyalists
16271,210,1,"97,5",5,1,1,7,Mid-Value,Potential Loyalists
16272,439,1,"35,35",4,1,1,6,Mid-Value,Potential Loyalists
16273,898,2,"34,75",3,1,1,5,Low-Value,At Risk Customers
16274,35,3,"140,85",5,1,1,7,Mid-Value,Potential Loyalists
16275,14,8,"525,25",5,2,1,8,High-Value,Potential Loyalists
16276,843,2,"375,09999999999997",3,1,1,5,Low-Value,At Risk Customers
16277,35,2,"282,95",5,1,1,7,Mid-Value,Potential Loyalists
16278,27,10,"386,3",5,2,1,8,High-Value,Potential Loyalists
16279,98,1,"14,8",5,1,1,7,Mid-Value,Potential Loyalists
16280,1075,2,"173,85000000000002",3,1,1,5,Low-Value,At Risk Customers
16283,608,2,"160,95000000000002",4,1,1,6,Mid-Value,Potential Loyalists
16284,623,4,"121,25",4,1,1,6,Mid-Value,Potential Loyalists
16285,844,1,"4,3",3,1,1,5,Low-Value,At Risk Customers
16287,621,2,"182,39999999999998",4,1,1,6,Mid-Value,Potential Loyalists
16289,357,4,"180,5",5,1,1,7,Mid-Value,Potential Loyalists
16290,358,4,"584,0",5,1,1,7,Mid-Value,Potential Loyalists
16292,275,1,"27,5",5,1,1,7,Mid-Value,Potential Loyalists
16296,5,7,"409,4",5,2,1,8,High-Value,Potential Loyalists
16297,386,4,"270,35",4,1,1,6,Mid-Value,Potential Loyalists
16300,172,6,"178,8",5,1,1,7,Mid-Value,Potential Loyalists
16301,440,3,"81,5",4,1,1,6,Mid-Value,Potential Loyalists
16302,1200,4,"209,35000000000002",2,1,1,4,Low-Value,Can't Lose
16303,1534,1,"68,0",1,1,1,3,Low-Value,Lost
16304,147,4,"316,95",5,1,1,7,Mid-Value,Potential Loyalists
16305,1562,2,"64,9",1,1,1,3,Low-Value,Lost
16309,389,3,"114,9",4,1,1,6,Mid-Value,Potential Loyalists
16310,1063,3,"94,75",3,1,1,5,Low-Value,At Risk Customers
16311,191,1,"37,7",5,1,1,7,Mid-Value,Potential Loyalists
16312,1526,1,"24,4",1,1,1,3,Low-Value,Lost
16318,579,3,"157,15",4,1,1,6,Mid-Value,Potential Loyalists
16319,983,3,"148,1",3,1,1,5,Low-Value,At Risk Customers
16320,1449,3,"54,5",2,1,1,4,Low-Value,Can't Lose
16321,165,2,"192,1",5,1,1,7,Mid-Value,Potential Loyalists
16322,894,1,"57,05",3,1,1,5,Low-Value,At Risk Customers
16323,504,1,"74,5",4,1,1,6,Mid-Value,Potential Loyalists
16324,44,3,"64,6",5,1,1,7,Mid-Value,Potential Loyalists
16325,1044,1,"12,2",3,1,1,5,Low-Value,At Risk Customers
16328,178,1,"57,05",5,1,1,7,Mid-Value,Potential Loyalists
16329,542,1,"151,2",4,1,1,6,Mid-Value,Potential Loyalists
16330,980,1,"13,6",3,1,1,5,Low-Value,At Risk Customers
16331,888,1,"102,3",3,1,1,5,Low-Value,At Risk Customers
16332,441,4,"192,15000000000003",4,1,1,6,Mid-Value,Potential Loyalists
16333,879,2,"124,95",3,1,1,5,Low-Value,At Risk Customers
16334,133,7,"578,55",5,2,1,8,High-Value,Potential Loyalists
16335,488,6,"445,85",4,1,1,6,Mid-Value,Potential Loyalists
16337,356,5,"225,95",5,1,1,7,Mid-Value,Potential Loyalists
